,yp_proba,yp_label,y_true
824,0.005308538,-1.0,-1
825,0.99999905,1.0,1
826,0.018955229,-1.0,-1
827,0.22818911,-1.0,-1
828,0.0026787033,-1.0,-1
829,0.99999964,1.0,1
830,1.0,1.0,1
831,0.99999917,1.0,1
832,0.99016666,1.0,1
833,0.0003923656,-1.0,-1
834,0.06782016,-1.0,-1
835,0.09915179,-1.0,-1
836,0.0006576922,-1.0,-1
837,1.0,1.0,1
838,0.0046710228,-1.0,-1
839,0.0073070587,-1.0,-1
840,0.33046493,-1.0,-1
841,0.0006890682,-1.0,-1
842,0.45797494,-1.0,1
843,0.9999999,1.0,1
844,0.9999999,1.0,1
845,0.012960402,-1.0,-1
846,0.013224415,-1.0,-1
847,0.9955041,1.0,1
848,1.0,1.0,1
849,0.0025390005,-1.0,-1
850,1.0,1.0,1
851,0.078869954,-1.0,-1
852,0.114592984,-1.0,-1
853,0.005793651,-1.0,-1
854,0.99999976,1.0,1
855,0.020288873,-1.0,-1
856,0.99999905,1.0,1
857,0.99998415,1.0,1
858,0.00074447546,-1.0,-1
859,0.000452423,-1.0,-1
860,0.0008001686,-1.0,-1
861,0.0122504635,-1.0,-1
862,0.012960402,-1.0,-1
863,0.9999999,1.0,1
864,1.0,1.0,1
865,0.009356138,-1.0,-1
866,0.99999976,1.0,1
867,1.0,1.0,1
868,0.0010814087,-1.0,-1
869,0.0014565734,-1.0,-1
870,0.9999969,1.0,1
871,0.09915179,-1.0,-1
872,0.024889804,-1.0,-1
873,0.99999976,1.0,1
874,0.9999999,1.0,1
875,1.0,1.0,1
876,0.08852255,-1.0,-1
877,0.0008682982,-1.0,-1
878,0.9999989,1.0,1
879,0.05781562,-1.0,-1
880,0.06598687,-1.0,-1
881,0.005005865,-1.0,-1
882,0.033203587,-1.0,-1
883,0.0006514051,-1.0,-1
884,1.0,1.0,1
885,0.001129146,-1.0,-1
886,0.001148582,-1.0,-1
887,0.0061207185,-1.0,-1
888,0.0005846126,-1.0,-1
889,0.99996996,1.0,1
890,0.026314534,-1.0,-1
891,1.0,1.0,1
892,0.031305987,-1.0,-1
893,0.08022922,-1.0,-1
894,0.9999989,1.0,1
895,0.99998486,1.0,1
896,0.9999937,1.0,1
897,0.056929287,-1.0,-1
898,0.00308092,-1.0,-1
899,1.0,1.0,1
900,0.99999833,1.0,1
901,0.9999862,1.0,1
902,0.9999999,1.0,1
903,0.033203587,-1.0,-1
904,1.0,1.0,1
905,0.033316057,-1.0,-1
906,0.99999976,1.0,1
907,0.99999976,1.0,1
908,0.29247576,-1.0,-1
909,0.99999964,1.0,1
910,0.9999999,1.0,1
911,0.051935505,-1.0,-1
912,0.08852255,-1.0,-1
913,0.047572963,-1.0,-1
914,0.9999708,1.0,1
915,0.99999774,1.0,1
916,0.99999964,1.0,1
917,0.995992,1.0,1
918,0.99978834,1.0,1
919,0.0272673,-1.0,-1
920,0.9999999,1.0,1
921,0.09523993,-1.0,-1
922,0.01281392,-1.0,-1
923,0.00076381,-1.0,-1
924,0.99848515,1.0,1
925,0.04002893,-1.0,-1
